source,ref_annonce,date_scraped,type_bien,transaction,ville,prix,devise,prix_m2,surface_m2,nb_pieces,nb_chambres,nb_sdb,etage,etat,ascenseur,piscine,parking,agence,vendeur_type,date_publication,titre,url
yakeey.com,ca190895#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #53,https://yakeey.com/fr-ma/acheter-appartement-casablanca-sindibad-ca190895#simulation
yakeey.com,ca190544#simulation,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #54,https://yakeey.com/fr-ma/acheter-appartement-casablanca-triangle-d'or-ca190544#simulation
yakeey.com,ca190544,2026-06-03 01:28,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #55,https://yakeey.com/fr-ma/acheter-appartement-casablanca-triangle-d'or-ca190544
yakeey.com,ca191409,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #56,https://yakeey.com/fr-ma/acheter-appartement-casablanca-racine-ca191409
yakeey.com,ca190811,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #57,https://yakeey.com/fr-ma/acheter-appartement-casablanca-val-fleuri-ca190811
yakeey.com,ca190604,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #58,https://yakeey.com/fr-ma/acheter-appartement-casablanca-racine-ca190604
yakeey.com,ca190895,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #59,https://yakeey.com/fr-ma/acheter-appartement-casablanca-sindibad-ca190895
yakeey.com,mv190586#simulation,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #60,https://yakeey.com/fr-ma/acheter-villa-marrakech-route-d'amizmiz-mv190586#simulation
yakeey.com,mt190720,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #61,https://yakeey.com/fr-ma/acheter-terrain-marrakech-route-de-fes-mt190720
yakeey.com,ca191422#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #62,https://yakeey.com/fr-ma/acheter-appartement-casablanca-nassim-ca191422#simulation
yakeey.com,mv190586,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #63,https://yakeey.com/fr-ma/acheter-villa-marrakech-route-d'amizmiz-mv190586
yakeey.com,ca187111,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #64,https://yakeey.com/fr-ma/acheter-appartement-casablanca-californie-ca187111
yakeey.com,bv191460#simulation,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #65,https://yakeey.com/fr-ma/acheter-villa-bouznika-plage-oued-cherrat-bv191460#simulation
yakeey.com,ma190769,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #66,https://yakeey.com/fr-ma/acheter-appartement-marrakech-rouidate-majorelle-ma190769
yakeey.com,nv191057,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #67,https://yakeey.com/fr-ma/acheter-villa-nouaceur-nouaceur-nv191057
yakeey.com,ca190903,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #68,https://yakeey.com/fr-ma/acheter-appartement-casablanca-la-gironde-ca190903
yakeey.com,cl190571,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #69,https://yakeey.com/fr-ma/acheter-local-commercial-casablanca-triangle-d'or-cl190571
yakeey.com,ca075185#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #70,https://yakeey.com/fr-ma/acheter-appartement-casablanca-plateau-ca075185#simulation
yakeey.com,ca191020,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #71,https://yakeey.com/fr-ma/acheter-appartement-casablanca-gauthier-ca191020
yakeey.com,mt190580,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #72,https://yakeey.com/fr-ma/acheter-terrain-marrakech-route-d'amizmiz-mt190580
yakeey.com,ca189402,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #73,https://yakeey.com/fr-ma/acheter-appartement-casablanca-la-gironde-ca189402
yakeey.com,mt190580#simulation,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #74,https://yakeey.com/fr-ma/acheter-terrain-marrakech-route-d'amizmiz-mt190580#simulation
yakeey.com,bv191460,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #75,https://yakeey.com/fr-ma/acheter-villa-bouznika-plage-oued-cherrat-bv191460
yakeey.com,ca173582,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #76,https://yakeey.com/fr-ma/acheter-appartement-casablanca-racine-ca173582
yakeey.com,mt190720#simulation,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #77,https://yakeey.com/fr-ma/acheter-terrain-marrakech-route-de-fes-mt190720#simulation
yakeey.com,mv191509#simulation,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #78,https://yakeey.com/fr-ma/acheter-villa-mohammedia-la-seista-mv191509#simulation
yakeey.com,ca191463#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #79,https://yakeey.com/fr-ma/acheter-appartement-casablanca-mandarouna-ca191463#simulation
yakeey.com,ca190604#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #80,https://yakeey.com/fr-ma/acheter-appartement-casablanca-racine-ca190604#simulation
yakeey.com,ca190888#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #81,https://yakeey.com/fr-ma/acheter-appartement-casablanca-triangle-d'or-ca190888#simulation
yakeey.com,ca187119,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #82,https://yakeey.com/fr-ma/acheter-appartement-casablanca-ferme-bretonne-ca187119
yakeey.com,cl190571#simulation,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #83,https://yakeey.com/fr-ma/acheter-local-commercial-casablanca-triangle-d'or-cl190571#simulation
yakeey.com,ca190888,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #84,https://yakeey.com/fr-ma/acheter-appartement-casablanca-triangle-d'or-ca190888
yakeey.com,nv191057#simulation,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #85,https://yakeey.com/fr-ma/acheter-villa-nouaceur-nouaceur-nv191057#simulation
yakeey.com,rm191093,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #86,https://yakeey.com/fr-ma/acheter-maison-rabat-hay-al-amal-rm191093
yakeey.com,ct190873,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #87,https://yakeey.com/fr-ma/acheter-terrain-casablanca-les-princesses-ct190873
yakeey.com,ca191409#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #88,https://yakeey.com/fr-ma/acheter-appartement-casablanca-racine-ca191409#simulation
yakeey.com,ca173582#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #89,https://yakeey.com/fr-ma/acheter-appartement-casablanca-racine-ca173582#simulation
yakeey.com,ca190811#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #90,https://yakeey.com/fr-ma/acheter-appartement-casablanca-val-fleuri-ca190811#simulation
yakeey.com,ca190903#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #91,https://yakeey.com/fr-ma/acheter-appartement-casablanca-la-gironde-ca190903#simulation
yakeey.com,ma192394,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #92,https://yakeey.com/fr-ma/acheter-appartement-marrakech-route-de-fes-atlas-amelkis-ma192394
yakeey.com,ca191422,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #93,https://yakeey.com/fr-ma/acheter-appartement-casablanca-nassim-ca191422
yakeey.com,ca191237#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #94,https://yakeey.com/fr-ma/acheter-appartement-casablanca-californie-ca191237#simulation
yakeey.com,ca190971#simulation,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #95,https://yakeey.com/fr-ma/acheter-appartement-casablanca-franceville-ca190971#simulation
yakeey.com,ct190873#simulation,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #96,https://yakeey.com/fr-ma/acheter-terrain-casablanca-les-princesses-ct190873#simulation
yakeey.com,mv191509,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #97,https://yakeey.com/fr-ma/acheter-villa-mohammedia-la-seista-mv191509
yakeey.com,ca191463,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #98,https://yakeey.com/fr-ma/acheter-appartement-casablanca-mandarouna-ca191463
yakeey.com,ca190971,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #99,https://yakeey.com/fr-ma/acheter-appartement-casablanca-franceville-ca190971
yakeey.com,rm191093#simulation,2026-06-03 01:29,Villa,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #100,https://yakeey.com/fr-ma/acheter-maison-rabat-hay-al-amal-rm191093#simulation
yakeey.com,ca075185,2026-06-03 01:29,Appartement,vente,Maroc,Contact,MAD,,,,,,,,,,,Yakeey,professionnel,,Annonce Yakeey #101,https://yakeey.com/fr-ma/acheter-appartement-casablanca-plateau-ca075185
