source,ref_annonce,date_scraped,type_bien,transaction,ville,prix,devise,prix_m2,surface_m2,nb_pieces,nb_chambres,nb_sdb,etage,etat,ascenseur,piscine,parking,agence,vendeur_type,date_publication,titre,url
almanzil.ma,appartement-a-vendre-de-120-m%c2%b2-dont-110-m%c2%b2-habitables,2026-06-03 22:57,Appartement,vente,Casablanca,1560000,MAD,,120,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 120 m² dont 110 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-120-m%c2%b2-dont-110-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-96-m%c2%b2-dont-86-m%c2%b2-habitables,2026-06-03 22:58,Appartement,vente,Casablanca,1248000,MAD,,96,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 96 m² dont 86 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-96-m%c2%b2-dont-86-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-88-m%c2%b2-2,2026-06-03 22:58,Appartement,vente,Casablanca,1144000,MAD,,88,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 88 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-88-m%c2%b2-2/
almanzil.ma,appartement-a-vendre-de-109-m%c2%b2,2026-06-03 22:58,Appartement,vente,Casablanca,1417000,MAD,,109,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 109 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-109-m%c2%b2/
almanzil.ma,appartement-a-vendre-de-118-m%c2%b2-4,2026-06-03 22:58,Appartement,vente,Casablanca,2006000,MAD,,118,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 118 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-118-m%c2%b2-4/
almanzil.ma,appartement-a-vendre-de-155-m%c2%b2,2026-06-03 22:58,Appartement,vente,Casablanca,2635000,MAD,,155,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 155 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-155-m%c2%b2/
almanzil.ma,appartement-a-vendre-de-101-m%c2%b2-dont-89-m%c2%b2-habitables,2026-06-03 22:58,Appartement,vente,Casablanca,1717000,MAD,,101,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 101 m² dont 89 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-101-m%c2%b2-dont-89-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-108-m%c2%b2-5,2026-06-03 22:58,Appartement,vente,Casablanca,1836000,MAD,,108,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 108 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-108-m%c2%b2-5/
almanzil.ma,appartement-a-vendre-de-55-m%c2%b2-3,2026-06-03 22:58,Appartement,vente,Casablanca,935000,MAD,,55,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 55 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-55-m%c2%b2-3/
almanzil.ma,studio-a-vendre-de-53-m%c2%b2,2026-06-03 22:58,Appartement,vente,Casablanca,901000,MAD,,53,,20260319,0,,,,,,Almanzil,professionnel,,Studio à vendre de 53 m² - Al Manzil,https://almanzil.ma/property/studio-a-vendre-de-53-m%c2%b2/
almanzil.ma,appartement-a-vendre-de-79-m%c2%b2-dont-70-m%c2%b2-habitables,2026-06-03 22:58,Appartement,vente,Casablanca,1343000,MAD,,79,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 79 m² dont 70 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-79-m%c2%b2-dont-70-m%c2%b2-habitables/
almanzil.ma,appartement-meuble-a-vendre-de-55-m%c2%b2,2026-06-03 22:58,Appartement,vente,Casablanca,935000,MAD,,55,,20260319,0,,,,,,Almanzil,professionnel,,Appartement meublé à vendre de 55 m² - Al Manzil,https://almanzil.ma/property/appartement-meuble-a-vendre-de-55-m%c2%b2/
almanzil.ma,appartement-a-vendre-de-112-m%c2%b2-3,2026-06-03 22:58,Appartement,vente,Casablanca,1904000,MAD,,112,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 112 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-112-m%c2%b2-3/
almanzil.ma,appartement-meuble-a-vendre-de-101-m%c2%b2-dont-80-m%c2%b2-habitables,2026-06-03 22:58,Appartement,vente,Casablanca,1717000,MAD,,101,,20260319,0,,,,,,Almanzil,professionnel,,Appartement meublé à vendre de 101 m² dont 80 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-meuble-a-vendre-de-101-m%c2%b2-dont-80-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-151-m%c2%b2,2026-06-03 22:58,Appartement,vente,Casablanca,2567000,MAD,,151,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 151 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-151-m%c2%b2/
almanzil.ma,appartement-a-vendre-de-101-m%c2%b2-2,2026-06-03 22:59,Appartement,vente,Casablanca,1717000,MAD,,101,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 101 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-101-m%c2%b2-2/
almanzil.ma,appartement-a-vendre-de-129-m%c2%b2-dont-120-m%c2%b2-habitables,2026-06-03 22:59,Appartement,vente,Casablanca,2193000,MAD,,129,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 129 m² dont 120 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-129-m%c2%b2-dont-120-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-75-m%c2%b2-5,2026-06-03 22:59,Appartement,vente,Casablanca,1275000,MAD,,75,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 75 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-75-m%c2%b2-5/
almanzil.ma,appartement-a-vendre-de-162-m%c2%b2-dont-141-m%c2%b2-habitables,2026-06-03 22:59,Appartement,vente,Casablanca,2754000,MAD,,162,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 162 m² dont 141 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-162-m%c2%b2-dont-141-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-55-m%c2%b2-dont-47-m%c2%b2-habitables,2026-06-03 22:59,Appartement,vente,Casablanca,935000,MAD,,55,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 55 m² dont 47 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-55-m%c2%b2-dont-47-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-159-m%c2%b2-dont-141-m%c2%b2-habitables,2026-06-03 22:59,Appartement,vente,Casablanca,2703000,MAD,,159,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 159 m² dont 141 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-159-m%c2%b2-dont-141-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-120-m%c2%b2-dont-108-m%c2%b2-habitables,2026-06-03 22:59,Appartement,vente,Casablanca,2040000,MAD,,120,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 120 m² dont 108 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-120-m%c2%b2-dont-108-m%c2%b2-habitables/
almanzil.ma,appartement-meuble-a-vendre-de-105-m%c2%b2-dont-100-m%c2%b2-habitables,2026-06-03 22:59,Appartement,vente,Casablanca,1522500,MAD,,105,,20260319,0,,,,,,Almanzil,professionnel,,Appartement meublé à vendre de 105 m² dont 100 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-meuble-a-vendre-de-105-m%c2%b2-dont-100-m%c2%b2-habitables/
almanzil.ma,72602-2,2026-06-03 22:59,Appartement,vente,Casablanca,1300000,MAD,,110,,,0,,,,,,Almanzil,professionnel,,Bel Appartement a Maarif 1.3 M - Al Manzil,https://almanzil.ma/property/72602-2/
almanzil.ma,appartement-a-vendre-de-123-m%c2%b2-dont-120-m%c2%b2-habitables,2026-06-03 22:59,Appartement,vente,Casablanca,2091000,MAD,,123,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 123 m² dont 120 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-123-m%c2%b2-dont-120-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-101-m%c2%b2,2026-06-03 22:59,Appartement,vente,Casablanca,1313000,MAD,,101,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 101 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-101-m%c2%b2/
almanzil.ma,appartement-a-vendre-de-131-m%c2%b2,2026-06-03 22:59,Appartement,vente,Casablanca,1899500,MAD,,131,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 131 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-131-m%c2%b2/
almanzil.ma,appartement-a-vendre-de-109-m%c2%b2-dont-87-m%c2%b2-habitables,2026-06-03 22:59,Appartement,vente,Casablanca,1417000,MAD,,109,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 109 m² dont 87 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-109-m%c2%b2-dont-87-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-146-m%c2%b2-dont-140-m%c2%b2-habitables,2026-06-03 23:00,Appartement,vente,Casablanca,1898000,MAD,,146,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 146 m² dont 140 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-146-m%c2%b2-dont-140-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-95-m%c2%b2-3,2026-06-03 23:00,Appartement,vente,Casablanca,1235000,MAD,,95,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 95 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-95-m%c2%b2-3/
almanzil.ma,appartement-a-vendre-de-89-m%c2%b2-8,2026-06-03 23:00,Appartement,vente,Casablanca,1157000,MAD,,89,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 89 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-89-m%c2%b2-8/
almanzil.ma,appartement-a-vendre-de-100-m%c2%b2-dont-88-m%c2%b2-habitables,2026-06-03 23:00,Appartement,vente,Casablanca,1300000,MAD,,100,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 100 m² dont 88 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-100-m%c2%b2-dont-88-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-105-m%c2%b2-dont-93-m%c2%b2-habitables,2026-06-03 23:00,Appartement,vente,Casablanca,1365000,MAD,,105,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 105 m² dont 93 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-105-m%c2%b2-dont-93-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-75-m%c2%b2-dont-70-m%c2%b2-habitables-2,2026-06-03 23:00,Appartement,vente,Casablanca,975000,MAD,,75,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 75 m² dont 70 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-75-m%c2%b2-dont-70-m%c2%b2-habitables-2/
almanzil.ma,appartement-a-vendre-de-90-m%c2%b2-dont-87-m%c2%b2-habitables,2026-06-03 23:00,Appartement,vente,Casablanca,1080000,MAD,,90,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 90 m² dont 87 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-90-m%c2%b2-dont-87-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-66-m%c2%b2-4,2026-06-03 23:00,Appartement,vente,Casablanca,792000,MAD,,66,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 66 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-66-m%c2%b2-4/
almanzil.ma,appartement-a-vendre-de-104-m%c2%b2-4,2026-06-03 23:00,Appartement,vente,Casablanca,1248000,MAD,,104,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 104 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-104-m%c2%b2-4/
almanzil.ma,appartement-a-vendre-de-75-m%c2%b2-4,2026-06-03 23:00,Appartement,vente,Casablanca,900000,MAD,,75,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 75 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-75-m%c2%b2-4/
almanzil.ma,appartement-a-vendre-de-131-m%c2%b2-2,2026-06-03 23:00,Appartement,vente,Casablanca,1703000,MAD,,131,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 131 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-131-m%c2%b2-2/
almanzil.ma,appartement-a-vendre-de-64-m%c2%b2-3,2026-06-03 23:00,Appartement,vente,Casablanca,768000,MAD,,64,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 64 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-64-m%c2%b2-3/
almanzil.ma,appartement-a-vendre-de-56-m%c2%b2,2026-06-03 23:01,Appartement,vente,Casablanca,672000,MAD,,56,,20260320,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 56 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-56-m%c2%b2/
almanzil.ma,appartement-meuble-a-vendre-de-125-m%c2%b2,2026-06-03 23:01,Appartement,vente,Casablanca,1500000,MAD,,125,,20260319,0,,,,,,Almanzil,professionnel,,Appartement meublé à vendre de 125 m² - Al Manzil,https://almanzil.ma/property/appartement-meuble-a-vendre-de-125-m%c2%b2/
almanzil.ma,triplex-a-vendre-de-148-m%c2%b2-dont-592-m%c2%b2-habitables,2026-06-03 23:01,Appartement,vente,Casablanca,2516000,MAD,,148,,20260319,0,,,,,,Almanzil,professionnel,,Triplex à vendre de 148 m² dont 592 m² habitables - Al Manzil,https://almanzil.ma/property/triplex-a-vendre-de-148-m%c2%b2-dont-592-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-148-m%c2%b2-dont-142-m%c2%b2-habitables,2026-06-03 23:01,Appartement,vente,Casablanca,2516000,MAD,,148,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 148 m² dont 142 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-148-m%c2%b2-dont-142-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-105-m%c2%b2-dont-99-m%c2%b2-habitables,2026-06-03 23:01,Appartement,vente,Casablanca,1522500,MAD,,105,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 105 m² dont 99 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-105-m%c2%b2-dont-99-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-109-m%c2%b2-2,2026-06-03 23:01,Appartement,vente,Casablanca,1580500,MAD,,109,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 109 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-109-m%c2%b2-2/
almanzil.ma,appartement-a-vendre-de-121-m%c2%b2-3,2026-06-03 23:01,Appartement,vente,Casablanca,1754500,MAD,,121,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 121 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-121-m%c2%b2-3/
almanzil.ma,appartement-a-vendre-de-91-m%c2%b2-5,2026-06-03 23:01,Appartement,vente,Casablanca,1319500,MAD,,91,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 91 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-91-m%c2%b2-5/
almanzil.ma,appartement-a-vendre-de-143-m%c2%b2-dont-140-m%c2%b2-habitables,2026-06-03 23:01,Appartement,vente,Casablanca,2073500,MAD,,143,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 143 m² dont 140 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-143-m%c2%b2-dont-140-m%c2%b2-habitables/
almanzil.ma,studio-a-vendre-de-59-m%c2%b2-dont-49-m%c2%b2-habitables,2026-06-03 23:01,Appartement,vente,Casablanca,855500,MAD,,59,,20260319,0,,,,,,Almanzil,professionnel,,Studio à vendre de 59 m² dont 49 m² habitables - Al Manzil,https://almanzil.ma/property/studio-a-vendre-de-59-m%c2%b2-dont-49-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-80-m%c2%b2,2026-06-03 23:01,Appartement,vente,Casablanca,1160000,MAD,,80,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 80 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-80-m%c2%b2/
almanzil.ma,appartement-meuble-a-vendre-de-128-m%c2%b2-dont-117-m%c2%b2-habitables,2026-06-03 23:01,Appartement,vente,Casablanca,1856000,MAD,,128,,20260319,0,,,,,,Almanzil,professionnel,,Appartement meublé à vendre de 128 m² dont 117 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-meuble-a-vendre-de-128-m%c2%b2-dont-117-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-118-m%c2%b2-3,2026-06-03 23:02,Appartement,vente,Casablanca,1711000,MAD,,118,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 118 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-118-m%c2%b2-3/
almanzil.ma,appartement-a-vendre-de-118-m%c2%b2-2,2026-06-03 23:02,Appartement,vente,Casablanca,1711000,MAD,,118,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 118 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-118-m%c2%b2-2/
almanzil.ma,appartement-a-vendre-de-167-m%c2%b2,2026-06-03 23:02,Appartement,vente,Casablanca,2421500,MAD,,167,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 167 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-167-m%c2%b2/
almanzil.ma,appartement-a-vendre-de-138-m%c2%b2,2026-06-03 23:02,Appartement,vente,Casablanca,2001000,MAD,,138,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 138 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-138-m%c2%b2/
almanzil.ma,appartement-meuble-a-vendre-de-104-m%c2%b2-dont-100-m%c2%b2-habitables,2026-06-03 23:02,Appartement,vente,Casablanca,1508000,MAD,,104,,20260319,0,,,,,,Almanzil,professionnel,,Appartement meublé à vendre de 104 m² dont 100 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-meuble-a-vendre-de-104-m%c2%b2-dont-100-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-128-m%c2%b2-dont-101-m%c2%b2-habitables,2026-06-03 23:02,Appartement,vente,Casablanca,1856000,MAD,,128,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 128 m² dont 101 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-128-m%c2%b2-dont-101-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-156-m%c2%b2-dont-141-m%c2%b2-habitables,2026-06-03 23:02,Appartement,vente,Casablanca,2262000,MAD,,156,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 156 m² dont 141 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-156-m%c2%b2-dont-141-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-159-m%c2%b2-dont-157-m%c2%b2-habitables,2026-06-03 23:02,Appartement,vente,Casablanca,2305500,MAD,,159,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 159 m² dont 157 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-159-m%c2%b2-dont-157-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-107-m%c2%b2-dont-71-m%c2%b2-habitables,2026-06-03 23:02,Appartement,vente,Casablanca,1551500,MAD,,107,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 107 m² dont 71 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-107-m%c2%b2-dont-71-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-166-m%c2%b2-dont-159-m%c2%b2-habitables,2026-06-03 23:02,Appartement,vente,Casablanca,2407000,MAD,,166,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 166 m² dont 159 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-166-m%c2%b2-dont-159-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-112-m%c2%b2-dont-88-m%c2%b2-habitables,2026-06-03 23:02,Appartement,vente,Casablanca,1624000,MAD,,112,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 112 m² dont 88 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-112-m%c2%b2-dont-88-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-81-m%c2%b2-dont-64-m%c2%b2-habitables,2026-06-03 23:02,Appartement,vente,Casablanca,1174500,MAD,,81,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 81 m² dont 64 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-81-m%c2%b2-dont-64-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-100-m%c2%b2-4,2026-06-03 23:03,Appartement,vente,Casablanca,1200000,MAD,,100,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 100 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-100-m%c2%b2-4/
almanzil.ma,studio-a-vendre-de-67-m%c2%b2,2026-06-03 23:03,Appartement,vente,Casablanca,804000,MAD,,67,,20260319,0,,,,,,Almanzil,professionnel,,Studio à vendre de 67 m² - Al Manzil,https://almanzil.ma/property/studio-a-vendre-de-67-m%c2%b2/
almanzil.ma,appartement-a-vendre-de-110-m%c2%b2-dont-88-m%c2%b2-habitables,2026-06-03 23:03,Appartement,vente,Casablanca,1320000,MAD,,110,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 110 m² dont 88 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-110-m%c2%b2-dont-88-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-100-m%c2%b2-3,2026-06-03 23:03,Appartement,vente,Casablanca,1200000,MAD,,100,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 100 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-100-m%c2%b2-3/
almanzil.ma,studio-a-vendre-de-74-m%c2%b2-dont-63-m%c2%b2-habitables,2026-06-03 23:03,Appartement,vente,Casablanca,888000,MAD,,74,,20260319,0,,,,,,Almanzil,professionnel,,Studio à vendre de 74 m² dont 63 m² habitables - Al Manzil,https://almanzil.ma/property/studio-a-vendre-de-74-m%c2%b2-dont-63-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-147-m%c2%b2,2026-06-03 23:03,Appartement,vente,Casablanca,1764000,MAD,,147,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 147 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-147-m%c2%b2/
almanzil.ma,appartement-a-vendre-de-112-m%c2%b2-2,2026-06-03 23:03,Appartement,vente,Casablanca,1064000,MAD,,112,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 112 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-112-m%c2%b2-2/
almanzil.ma,appartement-a-vendre-de-141-m%c2%b2-dont-130-m%c2%b2-habitables,2026-06-03 23:03,Appartement,vente,Casablanca,1339500,MAD,,141,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 141 m² dont 130 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-141-m%c2%b2-dont-130-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-144-m%c2%b2-dont-104-m%c2%b2-habitables,2026-06-03 23:03,Appartement,vente,Casablanca,1368000,MAD,,144,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 144 m² dont 104 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-144-m%c2%b2-dont-104-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-114-m%c2%b2-4,2026-06-03 23:03,Appartement,vente,Casablanca,1083000,MAD,,114,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 114 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-114-m%c2%b2-4/
almanzil.ma,appartement-a-vendre-de-88-m%c2%b2-6,2026-06-03 23:03,Appartement,vente,Casablanca,836000,MAD,,88,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 88 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-88-m%c2%b2-6/
almanzil.ma,appartement-a-vendre-de-81-m%c2%b2-2,2026-06-03 23:03,Appartement,vente,Casablanca,800000,MAD,,81,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 81 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-81-m%c2%b2-2/
almanzil.ma,appartement-a-vendre-de-127-m%c2%b2,2026-06-03 23:04,Appartement,vente,Casablanca,1206500,MAD,,127,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 127 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-127-m%c2%b2/
almanzil.ma,appartement-a-vendre-de-82-m%c2%b2-6,2026-06-03 23:04,Appartement,vente,Casablanca,779000,MAD,,82,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 82 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-82-m%c2%b2-6/
almanzil.ma,appartement-a-vendre-de-130-m%c2%b2-dont-114-m%c2%b2-habitables,2026-06-03 23:04,Appartement,vente,Casablanca,1885000,MAD,,130,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 130 m² dont 114 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-130-m%c2%b2-dont-114-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-143-m%c2%b2-dont-126-m%c2%b2-habitables,2026-06-03 23:04,Appartement,vente,Casablanca,2073500,MAD,,143,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 143 m² dont 126 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-143-m%c2%b2-dont-126-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-129-m%c2%b2-dont-117-m%c2%b2-habitables,2026-06-03 23:04,Appartement,vente,Casablanca,1870500,MAD,,129,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 129 m² dont 117 m² habitables - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-129-m%c2%b2-dont-117-m%c2%b2-habitables/
almanzil.ma,appartement-a-vendre-de-92-m%c2%b2-3,2026-06-03 23:04,Appartement,vente,Casablanca,1334000,MAD,,92,,20260319,0,,,,,,Almanzil,professionnel,,Appartement à vendre de 92 m² - Al Manzil,https://almanzil.ma/property/appartement-a-vendre-de-92-m%c2%b2-3/
